original_filename,crop_idx,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,WRONG_file,FRCNN_source,BING_source
JOHN_CONSTABLE_36.jpg,12,1409,705,1920,705,1409,1221,1920,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,13,545,705,1345,705,545,1221,1345,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,14,929,705,1920,705,929,1221,1920,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,15,321,865,1153,865,321,1221,1153,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,16,417,705,1089,705,417,1221,1089,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,17,1281,705,1920,705,1281,1221,1920,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,18,97,705,449,705,97,1221,449,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,19,801,705,1857,705,801,1221,1857,1221,FALSE,FALSE,TRUE
JOHN_CONSTABLE_36.jpg,20,128,863,352,863,128,1087,352,1087,FALSE,FALSE,FALSE
JOHN_CONSTABLE_36.jpg,21,608,729,832,729,608,953,832,953,FALSE,FALSE,FALSE
JOHN_CONSTABLE_36.jpg,22,1221,661,1445,661,1221,885,1445,885,FALSE,FALSE,FALSE
JOHN_CONSTABLE_36.jpg,23,334,62,558,62,334,286,558,286,FALSE,FALSE,FALSE
JOHN_CONSTABLE_36.jpg,24,1436,484,1660,484,1436,708,1660,708,FALSE,FALSE,FALSE
JOHN_CONSTABLE_37.jpg,0,417,1,1000,1,417,513,1000,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,1,577,65,1000,65,577,641,1000,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,2,545,321,1000,321,545,886,1000,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,3,289,65,833,65,289,641,833,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,4,385,321,1000,321,385,886,1000,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,5,641,257,1000,257,641,886,1000,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,6,129,577,769,577,129,886,769,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,7,449,1,1000,1,449,513,1000,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,8,449,321,1000,321,449,886,1000,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,9,257,129,1000,129,257,513,1000,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,10,161,1,577,1,161,513,577,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,11,65,161,641,161,65,577,641,577,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,12,257,257,769,257,257,886,769,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,13,449,577,1000,577,449,886,1000,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,14,33,1,321,1,33,513,321,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,15,673,1,1000,1,673,513,1000,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,16,353,321,961,321,353,886,961,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,17,1,1,513,1,1,513,513,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,18,257,65,1000,65,257,641,1000,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,19,161,193,577,193,161,886,577,886,FALSE,FALSE,TRUE
JOHN_CONSTABLE_37.jpg,20,123,435,347,435,123,659,347,659,FALSE,FALSE,FALSE
JOHN_CONSTABLE_37.jpg,21,488,253,712,253,488,477,712,477,FALSE,FALSE,FALSE
JOHN_CONSTABLE_37.jpg,22,250,301,474,301,250,525,474,525,FALSE,FALSE,FALSE
JOHN_CONSTABLE_37.jpg,23,599,395,823,395,599,619,823,619,FALSE,FALSE,FALSE
JOHN_CONSTABLE_37.jpg,24,240,7,464,7,240,231,464,231,FALSE,FALSE,FALSE
JOHN_CONSTABLE_38.jpg,0,769,1,1280,1,769,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,1,193,97,897,97,193,449,897,449,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,2,769,193,1280,193,769,641,1280,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,3,257,65,1025,65,257,641,1025,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,4,449,193,1280,193,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,5,65,1,641,1,65,513,641,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,6,449,257,1280,257,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,7,65,1,641,1,65,257,641,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,8,577,1,1280,1,577,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,9,769,193,1280,193,769,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,10,705,321,1280,321,705,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,11,769,33,1280,33,769,321,1280,321,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,12,929,1,1280,1,929,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,13,609,193,1280,193,609,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,14,513,1,1280,1,513,257,1280,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,15,97,129,449,129,97,720,449,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,16,385,1,1025,1,385,513,1025,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,17,545,1,1280,1,545,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,18,1,129,513,129,1,513,513,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,19,225,1,705,1,225,513,705,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_38.jpg,20,674,147,898,147,674,371,898,371,FALSE,FALSE,FALSE
JOHN_CONSTABLE_38.jpg,21,444,224,668,224,444,448,668,448,FALSE,FALSE,FALSE
JOHN_CONSTABLE_38.jpg,22,411,338,635,338,411,562,635,562,FALSE,FALSE,FALSE
JOHN_CONSTABLE_38.jpg,23,970,443,1194,443,970,667,1194,667,FALSE,FALSE,FALSE
JOHN_CONSTABLE_38.jpg,24,936,237,1160,237,936,461,1160,461,FALSE,FALSE,FALSE
JOHN_CONSTABLE_39.jpg,0,1345,513,1969,513,1345,1353,1969,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,1,1153,513,1969,513,1153,1353,1969,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,2,897,513,1969,513,897,1353,1969,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,3,129,513,769,513,129,1353,769,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,4,577,513,1665,513,577,1353,1665,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,5,129,545,769,545,129,1345,769,1345,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,6,129,641,769,641,129,1353,769,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,7,193,769,897,769,193,1353,897,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,8,321,769,1153,769,321,1353,1153,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,9,513,673,1537,673,513,1353,1537,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,10,1,321,257,321,1,1153,257,1153,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,11,129,417,769,417,129,1089,769,1089,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,12,129,737,769,737,129,1353,769,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,13,321,513,1153,513,321,1353,1153,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,14,961,513,1969,513,961,1281,1969,1281,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,15,1473,513,1969,513,1473,1281,1969,1281,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,16,1281,545,1969,545,1281,1345,1969,1345,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,17,641,769,1793,769,641,1353,1793,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,18,225,449,705,449,225,1353,705,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,19,1025,705,1969,705,1025,1353,1969,1353,FALSE,FALSE,TRUE
JOHN_CONSTABLE_39.jpg,20,364,219,588,219,364,443,588,443,FALSE,FALSE,FALSE
JOHN_CONSTABLE_39.jpg,21,954,319,1178,319,954,543,1178,543,FALSE,FALSE,FALSE
JOHN_CONSTABLE_39.jpg,22,1090,930,1314,930,1090,1154,1314,1154,FALSE,FALSE,FALSE
JOHN_CONSTABLE_39.jpg,23,562,987,786,987,562,1211,786,1211,FALSE,FALSE,FALSE
JOHN_CONSTABLE_39.jpg,24,346,375,570,375,346,599,570,599,FALSE,FALSE,FALSE
JOHN_CONSTABLE_4.jpg,0,769,1,1280,1,769,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,1,193,97,897,97,193,449,897,449,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,2,769,193,1280,193,769,641,1280,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,3,257,65,1025,65,257,641,1025,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,4,449,193,1280,193,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,5,65,1,641,1,65,513,641,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,6,449,257,1280,257,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,7,65,1,641,1,65,257,641,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,8,577,1,1280,1,577,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,9,769,193,1280,193,769,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,10,705,321,1280,321,705,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,11,769,33,1280,33,769,321,1280,321,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,12,929,1,1280,1,929,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,13,609,193,1280,193,609,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,14,513,1,1280,1,513,257,1280,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,15,97,129,449,129,97,720,449,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,16,385,1,1025,1,385,513,1025,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,17,545,1,1280,1,545,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,18,1,129,513,129,1,513,513,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,19,225,1,705,1,225,513,705,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_4.jpg,20,461,287,685,287,461,511,685,511,FALSE,FALSE,FALSE
JOHN_CONSTABLE_4.jpg,21,72,295,296,295,72,519,296,519,FALSE,FALSE,FALSE
JOHN_CONSTABLE_4.jpg,22,1002,36,1226,36,1002,260,1226,260,FALSE,FALSE,FALSE
JOHN_CONSTABLE_4.jpg,23,298,365,522,365,298,589,522,589,FALSE,FALSE,FALSE
JOHN_CONSTABLE_4.jpg,24,1009,54,1233,54,1009,278,1233,278,FALSE,FALSE,FALSE
JOHN_CONSTABLE_40.jpg,0,257,705,1025,705,257,1703,1025,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,1,513,705,1537,705,513,1703,1537,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,2,1857,577,2560,577,1857,1665,2560,1665,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,3,1,769,513,769,1,1703,513,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,4,833,833,2177,833,833,1703,2177,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,5,1,769,513,769,1,1703,513,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,6,1025,961,2560,961,1025,1703,2560,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,7,961,1217,2433,1217,961,1703,2433,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,8,1857,609,2560,609,1857,1473,2560,1473,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,9,257,737,1025,737,257,1703,1025,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,10,513,737,1537,737,513,1703,1537,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,11,577,1377,1665,1377,577,1703,1665,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,12,1409,833,2560,833,1409,1703,2560,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,13,1601,641,2560,641,1601,1703,2560,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,14,1217,897,2560,897,1217,1703,2560,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,15,1153,897,2560,897,1153,1703,2560,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,16,897,897,2305,897,897,1703,2305,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,17,1601,673,2560,673,1601,1601,2560,1601,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,18,385,1377,1281,1377,385,1703,1281,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,19,1121,961,2497,961,1121,1703,2497,1703,FALSE,FALSE,TRUE
JOHN_CONSTABLE_40.jpg,20,1967,285,2191,285,1967,509,2191,509,FALSE,FALSE,FALSE
JOHN_CONSTABLE_40.jpg,21,930,1179,1154,1179,930,1403,1154,1403,FALSE,FALSE,FALSE
JOHN_CONSTABLE_40.jpg,22,815,477,1039,477,815,701,1039,701,FALSE,FALSE,FALSE
JOHN_CONSTABLE_40.jpg,23,1965,630,2189,630,1965,854,2189,854,FALSE,FALSE,FALSE
JOHN_CONSTABLE_40.jpg,24,2293,1391,2517,1391,2293,1615,2517,1615,FALSE,FALSE,FALSE
JOHN_CONSTABLE_41.jpg,0,769,1,1280,1,769,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,1,193,97,897,97,193,449,897,449,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,2,769,193,1280,193,769,641,1280,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,3,257,65,1025,65,257,641,1025,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,4,449,193,1280,193,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,5,65,1,641,1,65,513,641,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,6,449,257,1280,257,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,7,65,1,641,1,65,257,641,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,8,577,1,1280,1,577,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,9,769,193,1280,193,769,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,10,705,321,1280,321,705,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,11,769,33,1280,33,769,321,1280,321,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,12,929,1,1280,1,929,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,13,609,193,1280,193,609,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,14,513,1,1280,1,513,257,1280,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,15,97,129,449,129,97,720,449,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,16,385,1,1025,1,385,513,1025,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,17,545,1,1280,1,545,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,18,1,129,513,129,1,513,513,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,19,225,1,705,1,225,513,705,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_41.jpg,20,499,425,723,425,499,649,723,649,FALSE,FALSE,FALSE
JOHN_CONSTABLE_41.jpg,21,589,464,813,464,589,688,813,688,FALSE,FALSE,FALSE
JOHN_CONSTABLE_41.jpg,22,995,371,1219,371,995,595,1219,595,FALSE,FALSE,FALSE
JOHN_CONSTABLE_41.jpg,23,882,178,1106,178,882,402,1106,402,FALSE,FALSE,FALSE
JOHN_CONSTABLE_41.jpg,24,74,360,298,360,74,584,298,584,FALSE,FALSE,FALSE
JOHN_CONSTABLE_42.jpg,0,705,193,1200,193,705,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,1,449,257,1200,257,449,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,2,321,257,1153,257,321,769,1153,769,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,3,705,225,1200,225,705,705,1200,705,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,4,513,289,1200,289,513,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,5,513,65,1200,65,513,641,1200,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,6,129,289,769,289,129,777,769,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,7,65,257,641,257,65,777,641,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,8,705,1,1200,1,705,513,1200,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,9,865,193,1200,193,865,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,10,609,257,1200,257,609,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,11,417,257,1089,257,417,777,1089,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,12,769,193,1200,193,769,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,13,257,257,1025,257,257,777,1025,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,14,193,65,897,65,193,641,897,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,15,961,1,1200,1,961,513,1200,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,16,321,353,1153,353,321,777,1153,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,17,65,385,641,385,65,777,641,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,18,257,257,769,257,257,777,769,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,19,513,193,1200,193,513,777,1200,777,FALSE,FALSE,TRUE
JOHN_CONSTABLE_42.jpg,20,650,385,874,385,650,609,874,609,FALSE,FALSE,FALSE
JOHN_CONSTABLE_42.jpg,21,617,126,841,126,617,350,841,350,FALSE,FALSE,FALSE
JOHN_CONSTABLE_42.jpg,22,630,460,854,460,630,684,854,684,FALSE,FALSE,FALSE
JOHN_CONSTABLE_42.jpg,23,119,481,343,481,119,705,343,705,FALSE,FALSE,FALSE
JOHN_CONSTABLE_42.jpg,24,290,489,514,489,290,713,514,713,FALSE,FALSE,FALSE
JOHN_CONSTABLE_43.jpg,0,65,65,641,65,65,641,641,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,1,1,97,513,97,1,449,513,449,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,2,385,449,1228,449,385,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,3,193,1,641,1,193,513,641,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,4,385,321,1228,321,385,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,5,193,257,897,257,193,844,897,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,6,641,449,1228,449,641,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,7,321,129,897,129,321,769,897,769,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,8,33,1,321,1,33,513,321,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,9,385,353,1228,353,385,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,10,705,545,1228,545,705,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,11,961,321,1228,321,961,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,12,193,449,897,449,193,844,897,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,13,609,321,1228,321,609,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,14,129,193,769,193,129,641,769,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,15,129,289,769,289,129,833,769,833,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,16,449,321,1153,321,449,844,1153,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,17,705,321,1228,321,705,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,18,513,577,1228,577,513,844,1228,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,19,353,321,961,321,353,844,961,844,FALSE,FALSE,TRUE
JOHN_CONSTABLE_43.jpg,20,17,356,241,356,17,580,241,580,FALSE,FALSE,FALSE
JOHN_CONSTABLE_43.jpg,21,714,255,938,255,714,479,938,479,FALSE,FALSE,FALSE
JOHN_CONSTABLE_43.jpg,22,774,193,998,193,774,417,998,417,FALSE,FALSE,FALSE
JOHN_CONSTABLE_43.jpg,23,674,16,898,16,674,240,898,240,FALSE,FALSE,FALSE
JOHN_CONSTABLE_43.jpg,24,323,333,547,333,323,557,547,557,FALSE,FALSE,FALSE
JOHN_CONSTABLE_44.jpg,0,449,769,1409,769,449,1297,1409,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,1,193,769,897,769,193,1297,897,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,2,513,865,1536,865,513,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,3,1025,769,1536,769,1025,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,4,833,1025,1536,1025,833,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,5,193,769,897,769,193,1297,897,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,6,641,769,1536,769,641,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,7,833,865,1536,865,833,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,8,257,865,1025,865,257,1297,1025,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,9,513,769,1536,769,513,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,10,1025,865,1536,865,1025,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,11,577,961,1536,961,577,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,12,705,769,1536,769,705,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,13,385,705,1025,705,385,1297,1025,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,14,833,705,1536,705,833,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,15,225,705,705,705,225,1297,705,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,16,769,769,1536,769,769,1297,1536,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,17,193,577,897,577,193,1297,897,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,18,1,769,513,769,1,1297,513,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,19,545,769,1345,769,545,1297,1345,1297,FALSE,FALSE,TRUE
JOHN_CONSTABLE_44.jpg,20,91,498,315,498,91,722,315,722,FALSE,FALSE,FALSE
JOHN_CONSTABLE_44.jpg,21,409,61,633,61,409,285,633,285,FALSE,FALSE,FALSE
JOHN_CONSTABLE_44.jpg,22,1115,557,1339,557,1115,781,1339,781,FALSE,FALSE,FALSE
JOHN_CONSTABLE_44.jpg,23,573,833,797,833,573,1057,797,1057,FALSE,FALSE,FALSE
JOHN_CONSTABLE_44.jpg,24,469,463,693,463,469,687,693,687,FALSE,FALSE,FALSE
JOHN_CONSTABLE_45.jpg,0,769,1,1280,1,769,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,1,193,97,897,97,193,449,897,449,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,2,769,193,1280,193,769,641,1280,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,3,257,65,1025,65,257,641,1025,641,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,4,449,193,1280,193,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,5,65,1,641,1,65,513,641,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,6,449,257,1280,257,449,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,7,65,1,641,1,65,257,641,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,8,577,1,1280,1,577,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,9,769,193,1280,193,769,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,10,705,321,1280,321,705,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,11,769,33,1280,33,769,321,1280,321,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,12,929,1,1280,1,929,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,13,609,193,1280,193,609,720,1280,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,14,513,1,1280,1,513,257,1280,257,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,15,97,129,449,129,97,720,449,720,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,16,385,1,1025,1,385,513,1025,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,17,545,1,1280,1,545,513,1280,513,FALSE,FALSE,TRUE
JOHN_CONSTABLE_45.jpg,18,1,129,513,129,1,513,513,513,FALSE,FALSE,TRUE
